nppes_provider_city,counts,nppes_provider_zip5,total_claim_count,brand_claim_count,generic_claim_count,brand_drug_cost,generic_drug_cost,total_drug_cost,total_30_day_fill_count,total_day_supply,bene_count,brand_percent_spending,Index
BEVERLY HILLS,1104,96165207.0,1121058,203738.0,832628.0,136522659.1499999,27038833.059999973,199282020.5700002,1709508.7999999998,48320515,117729.0,0.8346870483103427,9789
LA MOTTE,1,52054.0,266,96.0,170.0,9544.41,1890.06,11434.47,278.4,4016,126.0,0.8347050628494369,9790
SAN JOAQUIN,3,280980.0,6459,1353.0,4917.0,510027.48,100731.30000000002,620843.37,11558.300000000001,335198,551.0,0.8350718756756963,9791
PAWCATUCK,15,95680.0,36529,8867.0,26620.0,3610563.0300000003,712660.55,4369155.600000001,58669.2,1685534,2606.0,0.835155287064751,9792
JOHNS CREEK,118,3549909.0,82558,11654.0,65976.0,10717435.919999998,2113047.35,15236652.0,128860.69999999998,3532456,15329.0,0.8353103850000188,9793
SLEEPY HOLLOW,140,1482740.0,73518,9922.0,56483.0,9399116.240000002,1850793.7299999995,14301373.94,120711.59999999999,3365726,12701.0,0.8354836852085493,9794
FARMINGTON HILLS,642,31030977.0,654622,109591.0,510772.0,79204245.69999997,15595476.289999979,112519383.9000002,1095423.4,30812751,86261.0,0.8354902739942098,9795
LEOMISTER,1,1453.0,3735,999.0,2736.0,212121.79,41749.4,253871.19,5821.5,173871,463.0,0.8355488860315343,9796
JOHNSON CREEK,8,424304.0,12678,2007.0,10583.0,1615761.1199999996,317530.08,1935789.85,23997.2,682232,1001.0,0.835756724077573,9797
FABENS,2,159676.0,1902,396.0,1465.0,169574.72,33313.43,204347.22,3943.7,113975,306.0,0.8358039639081928,9798
ISLAND FALLS,2,9494.0,12331,2851.0,9381.0,1069079.07,210006.16,1283173.6,18965.0,544947,586.0,0.8358153506314823,9799
E. PROVIDENCE,5,14575.0,7896,616.0,6474.0,982115.08,192723.65000000002,2188860.9800000004,9932.9,286142,898.0,0.8359573573132033,9800
KASSON,3,167832.0,254,47.0,184.0,12328.78,2419.08,14934.62,382.8,9406,91.0,0.8359707781332343,9801
CREST HILL,58,3503659.0,66085,12296.0,52168.0,7319860.21,1434869.26,8911358.389999999,107637.49999999999,2966577,8492.0,0.8361035295360189,9802
SCARBOROUGH,257,1042967.0,229879,44649.0,174197.0,36481469.81000001,7136665.120000001,49990624.77999999,442154.00000000006,12616727,34318.0,0.8363830748047072,9803
SACATON,74,6301278.0,26971,6648.0,18667.0,2114226.95,413483.5800000001,2793460.2300000004,30711.4,829420,3206.0,0.836419726431254,9804
RODEO,3,283716.0,189,34.0,71.0,5380.69,1051.12,7171.0,206.1,3744,57.0,0.8365747744414092,9805
HOOKSETT,32,99392.0,40524,4402.0,33486.0,5664162.609999999,1103769.74,9723944.649999999,73096.20000000001,2061557,4572.0,0.8369118243328776,9806
FRANKLIN LAKES,40,296680.0,11500,1280.0,8339.0,1563258.2,304538.68000000005,2589192.1600000006,14680.1,367457,3176.0,0.8369529988721258,9807
WEST READING,404,7922842.0,224283,35837.0,168116.0,28769639.58999999,5596265.660000002,42800005.97000001,333764.8,9143505,40975.0,0.8371564601808357,9808
KELLYVILLE,1,74039.0,92,27.0,65.0,5737.18,1115.69,6852.87,116.4,2557,44.0,0.8371937596948431,9809
GLENWOOD SPGS,17,1387217.0,8186,1195.0,5658.0,694359.91,134885.37,1819371.13,12339.3,331003,1456.0,0.8373395987252409,9810
LAKEMAEY,1,32476.0,15690,4220.0,11426.0,1426352.3,277049.68,1704563.32,15758.3,327128,468.0,0.837355079274946,9811
CLIFTON SPRINGS,53,764888.0,114110,21675.0,89196.0,14299297.750000002,2776940.39,17284854.1,192675.5,5546572,13865.0,0.8373798510401894,9812
MONTEREY PARK,254,23304898.0,685399,149410.0,496518.0,62435691.05,12121289.58,83201030.37000002,900968.7999999998,25323631,59494.0,0.8374224723483146,9813
CLINTON CORNERS,1,12514.0,5138,1591.0,3356.0,1061368.94,205656.13,1276433.0,6213.5,182142,386.0,0.8376858241644738,9814
FORT PIERCE,245,8564381.0,402462,63360.0,321970.0,42191681.120000005,8166180.720000007,56678796.720000006,686439.5000000003,19310710,51725.0,0.837837024416444,9815
ACOMA,33,2872122.0,19473,4029.0,13730.0,1249750.9500000002,241461.81000000003,1829508.29,26079.999999999996,731185,2166.0,0.8380768885051654,9816
WESLACO,131,10296085.0,384188,85128.0,281537.0,40675000.38,7854095.13,52662741.580000006,653543.2000000001,18488825,47533.0,0.8381569850527799,9817
FINKSBURG,9,189432.0,8672,1290.0,7153.0,1167532.62,225264.08000000002,1401852.9400000002,17464.8,501613,687.0,0.8382649240912188,9818
CALEXICO,31,2859161.0,158018,30777.0,123388.0,9908410.25,1910582.9299999995,12968512.610000001,184805.19999999998,5326637,7611.0,0.8383463886557552,9819
S EL MONTE,5,458665.0,18383,5187.0,13021.0,1607895.46,309457.16000000003,1921412.57,19647.7,549192,390.0,0.8386018530070906,9820
ROCKVILLE CENTER,6,69420.0,12890,2958.0,9162.0,2394197.23,460367.9800000001,4635375.75,22374.8,650082,1508.0,0.8387257091247181,9821
NOROFLK,1,68701.0,1038,253.0,759.0,38281.94,7353.27,46603.38,1045.7,28833,30.0,0.8388684964964552,9822
ARCATA,86,8214806.0,105405,16710.0,83832.0,11865429.39,2276473.8200000003,15320031.159999996,155449.6,4330084,9351.0,0.8390263470060901,9823
VARDAMAN,3,116634.0,25584,3098.0,22150.0,2481145.31,475527.15,3014434.49,35010.5,989179,1220.0,0.8391681336254608,9824
JENKINS,2,83074.0,6924,1070.0,5699.0,400894.2,76796.12000000001,489271.49,7158.8,201117,265.0,0.8392345065732125,9825
CEDAR HILLS,2,168124.0,100,16.0,41.0,1364.07,261.25,2463.0299999999997,100.5,1317,44.0,0.8392624221691728,9826
AFTON,30,2121296.0,56101,8687.0,45826.0,5313658.59,1017516.2400000002,6627776.749999999,98900.40000000001,2805930,4473.0,0.8392847666789198,9827
EAST SETAUKET,375,4399976.0,289287,59057.0,207535.0,45972538.69999999,8802646.929999992,65999140.17000004,561599.2999999998,16077011,53360.0,0.8392949867945524,9828
NEW YORK CITY,84,848730.0,36557,6955.0,26894.0,5305674.26,1015837.7200000002,6721563.3,53906.9,1553825,4285.0,0.8393046278779652,9829
SAINT IGNACE,18,896058.0,30866,4905.0,24779.0,3082757.3899999997,590104.42,3792571.8499999996,52358.4,1481791,2311.0,0.8393338898857183,9830
SUISUN CITY,6,567510.0,884,179.0,694.0,52030.64,9958.88,62381.43,1060.1,26931,190.0,0.8393457474747344,9831
ELM CITY,4,111288.0,4761,900.0,3654.0,274194.9,52452.75,334685.61,8867.7,257101,349.0,0.8394210091516042,9832
FT LAUDERDALE,387,12891163.0,480773,85821.0,365966.0,47363268.890000015,9013679.530000001,71847201.69999994,755942.8999999997,20806218,64266.0,0.8401176405851305,9833
HERSHEY,1196,20371468.0,560061,86072.0,420469.0,82900801.54000002,15767284.410000011,130726731.12999973,850690.7000000005,23548069,89760.0,0.8401987404722732,9834
FIFE,11,1082664.0,1601,65.0,1119.0,512966.82,97476.73999999999,897812.96,2121.5,54828,306.0,0.8403181778181098,9835
OKEMAH,11,823449.0,24525,6093.0,17793.0,1489422.42,282997.27999999997,1824843.66,31489.000000000004,889061,1412.0,0.8403328060503954,9836
HUNT,3,234072.0,101,18.0,67.0,6002.96,1140.04,8080.17,122.0,3126,0.0,0.840397592048159,9837
LORTON,34,750686.0,31992,14041.0,16690.0,2669499.14,505489.27999999997,3393207.8400000003,49652.100000000006,1062050,13759.0,0.8407901972757432,9838
TIKI ISLAND,1,77554.0,79,25.0,54.0,3767.75,712.3,4480.05,88.2,2390,0.0,0.8410062387696565,9839
HOUGTON,1,77082.0,45,16.0,29.0,4132.86,780.69,4913.55,60.2,1513,11.0,0.8411148762096652,9840
AVALON,14,644840.0,12395,1512.0,10036.0,1393474.03,263146.33,1970780.38,23324.200000000004,671955,1796.0,0.8411547169443214,9841
DREXEL,1,64742.0,116,33.0,83.0,12450.78,2349.62,14800.4,262.5,7587,32.0,0.8412461825356071,9842
BRAWLEY,91,8392657.0,175753,33001.0,133362.0,13646658.71,2566462.0699999994,27042424.620000023,256649.40000000002,7240228,16511.0,0.8417046227666479,9843
MELBOURNE BEACH,6,197706.0,1125,255.0,586.0,78007.89,14662.21,94305.12999999999,1301.9,22882,395.0,0.8417805743168508,9844
UHRICHSVILLE,1,44683.0,137,31.0,106.0,10413.55,1954.08,12367.63,196.5,5051,55.0,0.8420004479435429,9845
SULLINVANS ISLAND,1,29482.0,74,17.0,57.0,7161.77,1343.56,8505.33,135.2,3519,30.0,0.8420331721402933,9846
DARBY,192,3693222.0,118808,22238.0,89088.0,13906379.969999997,2607484.8399999994,19896733.750000004,162936.59999999992,4525014,15409.0,0.8421032950190416,9847
SAN MIGUEL,3,264174.0,8761,1356.0,7170.0,833211.69,155995.3,1002915.1799999999,19093.399999999998,558980,757.0,0.8423026711527786,9848
MOUNT HOPE,9,356604.0,1778,125.0,871.0,64267.68,12011.269999999999,99860.54999999999,1877.8999999999999,28511,744.0,0.84253493263869,9849
WAIKOLOA,6,580428.0,2006,565.0,1291.0,159778.75,29838.43,194024.63,2528.8,60985,553.0,0.8426385731503865,9850
WASHINGTON DEPOT,2,13588.0,257,37.0,209.0,26043.61,4857.950000000001,32728.239999999998,354.20000000000005,10156,28.0,0.8427927263219074,9851
MAHOPAC,28,295148.0,8024,2386.0,4687.0,838409.02,156359.51000000004,1019723.6600000001,10555.1,261627,1406.0,0.8428181981189131,9852
MONTE SERENO,3,285090.0,631,106.0,470.0,159363.82,29705.56,196531.44,1048.3,29747,142.0,0.8428854000579047,9853
FERN PARK,3,98190.0,3384,385.0,2982.0,629824.06,117354.86,747868.58,3869.4,113398,231.0,0.8429360667723335,9854
MOUNT RAINER,1,20712.0,1322,356.0,947.0,144617.09,26943.71,172296.51,2672.3,79355,114.0,0.8429494966216059,9855
BALA CYNWYD,205,3895820.0,189501,47179.0,130834.0,21869208.570000004,4073985.910000001,29554335.09999999,269568.6,7477989,26488.0,0.8429651401202463,9856
CALIPATRIA,3,276699.0,976,148.0,745.0,50271.75,9360.97,67567.41,1165.8,33616,94.0,0.8430229243274497,9857
BERKLEY,100,4808540.0,207679,43045.0,155613.0,23616364.46000001,4396078.880000001,31050791.669999998,387005.8,11287695,22218.0,0.8430669247004713,9858
WEST GREENWICH,4,11268.0,237,36.0,109.0,6556.67,1220.18,8598.62,284.3,5841,110.0,0.8431009984762468,9859
WILMORE,14,565460.0,20819,4679.0,15319.0,1976461.3499999999,367812.69999999995,2394973.5300000003,32945.5,939587,1503.0,0.8431016629647033,9860
COEUR D'ALENE,28,2346793.0,23061,3507.0,18623.0,3413049.86,635012.6700000002,4366832.539999999,32417.799999999996,886430,3983.0,0.843131704292127,9861
MONROVIA,39,3366273.0,51007,14911.0,34587.0,3973452.8200000003,737024.45,4871369.9799999995,65429.40000000001,1639672,7469.0,0.8435350798327915,9862
NORTH HAMPTON,7,27034.0,10012,1180.0,8658.0,1114640.24,206589.89,1347024.5399999998,10938.9,315478,735.0,0.8436382237211015,9863
REDSTOE ARSENAL,1,35809.0,121,30.0,91.0,9883.25,1829.79,11713.04,144.1,3647,23.0,0.8437818021623762,9864
OAKLEY,25,2085389.0,27545,3798.0,21898.0,3006150.77,556081.3200000001,3820429.9299999997,37134.4,989956,2568.0,0.8438952583799784,9865
RED LAKE,12,680052.0,13769,3155.0,10288.0,1143981.2300000004,211596.36999999997,1375853.3199999998,16491.5,440942,1209.0,0.8439068556458886,9866
REDINGTON BEACH,2,67416.0,130,19.0,64.0,7169.67,1323.25,15505.93,225.2,5740,49.0,0.844193751972231,9867
DORSET,1,5251.0,1492,346.0,1103.0,164189.56,30293.17,197000.11,2578.3,70116,292.0,0.8442372235313645,9868
SAFETY HARBOR,143,4961284.0,223537,38646.0,173749.0,24193623.95999999,4463019.999999998,32591747.239999995,396625.70000000007,11167514,32141.0,0.8442588041282976,9869
LATTA,6,177390.0,2589,528.0,1580.0,161465.25999999998,29752.440000000002,199645.87999999998,3606.1,90630,476.0,0.8444054080767628,9870
BROWNING,15,896468.0,13498,3301.0,9578.0,1021211.74,187790.51,1359279.78,15460.500000000002,425902,1138.0,0.8446731509391319,9871
MACKINAW CITY,3,149103.0,1457,248.0,1111.0,104816.7,19229.46,126201.34000000001,2781.6,76331,221.0,0.8449814165952416,9872
FT. COLLINS,2,161049.0,118,30.0,72.0,11757.72,2149.37,14007.62,260.0,7352,25.0,0.8454478974393637,9873
MINERAL BLUFF,1,30559.0,113,18.0,95.0,7804.96,1426.61,9231.57,182.0,4986,38.0,0.8454639893322587,9874
N PALM BEACH,4,133632.0,761,241.0,428.0,69345.9,12645.630000000001,87436.99,1257.7000000000003,34285,191.0,0.8457690690733543,9875
BELLE,7,335097.0,18406,3762.0,14030.0,1456574.0699999998,264842.86,1748405.8599999999,26956.199999999997,761920,1250.0,0.8461483354877891,9876
JEWELL,1,50130.0,1225,215.0,993.0,78061.33,14186.86,92743.19,1958.8,56992,87.0,0.8462098822751969,9877
MT CLEMENS,16,768688.0,2959,277.0,2383.0,548424.7499999999,99436.83,662873.67,3490.1,64352,1417.0,0.8465153158179252,9878
NORTH PALM BEACH,61,2037888.0,68306,13116.0,50719.0,9295658.809999999,1682707.1400000001,11679542.29,107597.20000000001,2989662,7663.0,0.8467251731574861,9879
WEST HILLS,200,18181812.0,239958,45318.0,183200.0,29370306.930000003,5311644.139999999,41494451.01999998,380379.89999999997,10638234,27496.0,0.8468470205358606,9880
WILLOW GROVE,173,3302454.0,160719,24829.0,121989.0,30284653.879999995,5474198.19,42174128.27999999,254891.19999999992,7139458,25614.0,0.8469134809114134,9881
ST. MARY'S,1,99658.0,82,18.0,64.0,4942.09,892.89,5834.98,100.0,2808,25.0,0.8469763392505201,9882
"KANSAS CITY,",7,463120.0,5675,684.0,4160.0,1186597.6,214132.19,2412676.56,7520.599999999999,190020,1489.0,0.8471281245471335,9883
DURHAM,2798,77162914.0,1909574,333519.0,1450129.0,247043397.80000016,44542738.5,334044522.46000046,2794721.500000005,77737694,247790.0,0.847239861725895,9884
FAIRWAY,7,463435.0,4041,285.0,3495.0,772915.85,139266.26,922950.24,5650.7,161860,361.0,0.8473262537455377,9885
MERRERO,1,70072.0,1596,204.0,1345.0,339791.74,61099.41,403081.48,2060.7,60597,160.0,0.8475910231493011,9886
LAKEWOOD RANCH (BARDENTON),1,34202.0,9898,1879.0,8019.0,3717060.9,667611.4,4384672.3,10333.8,299754,403.0,0.8477397273223817,9887
OCEAN SPRINGS,153,6050294.0,185212,35595.0,142552.0,24022338.470000006,4312856.579999998,31082346.45999999,287307.99999999994,7980658,27528.0,0.8477915337307693,9888
COTATI,3,284793.0,199,21.0,108.0,5502.83,987.9399999999999,6996.419999999999,224.7,4562,89.0,0.8477930969669238,9889
FLETCHER,13,373516.0,8317,892.0,6996.0,755333.1,135588.61000000002,948518.9299999999,14757.1,400574,1547.0,0.8478108587117044,9890
BROOKER,6,195732.0,2873,524.0,2294.0,247963.54,44383.909999999996,299459.73,6006.7,171793,289.0,0.8481809572821655,9891
EDINBURG,383,30024780.0,515131,107398.0,378880.0,77382382.72000004,13840825.779999996,108024120.2499999,789033.0000000001,21941262,67500.0,0.8482751702380651,9892
VESTAVIA,56,1972922.0,32824,8271.0,22152.0,3517412.1399999997,628564.5499999998,4272156.02,37618.299999999996,846697,10648.0,0.8483916825880659,9893
POLLOCKSVILLE,20,571460.0,67377,13270.0,53384.0,7471982.38,1332679.71,8966283.220000003,97415.70000000001,2805605,4417.0,0.8486393121760338,9894
HALETHORPE,17,360859.0,8556,2125.0,5736.0,1207050.4,215263.04000000004,1527375.1,18067.499999999996,519691,2228.0,0.848652882025779,9895
FIREBAUGH,10,936220.0,17940,3946.0,13628.0,1387399.81,247286.65000000002,1659944.76,26050.5,743070,1166.0,0.8487253329302061,9896
COLUMBUS CITY,4,210948.0,1303,289.0,859.0,82318.59,14660.16,98726.27,2483.0,69166,157.0,0.8488312130234716,9897
SOUTHHAVEN,1,38671.0,139,26.0,113.0,6843.88,1217.63,8061.51,142.9,2979,53.0,0.8489575774265615,9898
SPRINGFILED,2,98581.0,284,21.0,234.0,18461.14,3281.58,24625.510000000002,457.5,10857,135.0,0.8490722411915343,9899
FT WARREN AFB,2,164010.0,674,148.0,474.0,35700.06,6345.16,44654.92,714.5,11920,390.0,0.8490872446380349,9900
CELEBRATION,119,4134893.0,108904,19692.0,83630.0,13957984.71,2476317.17,17424379.439999998,203962.69999999998,5688959,18502.0,0.8493202091526871,9901
FORT MONMOUTH,2,15406.0,905,195.0,662.0,77419.89,13698.22,92144.84,1326.4,36567,93.0,0.849665231203764,9902
ARNOLD AFB,1,37389.0,275,108.0,167.0,34539.7,6099.93,40639.63,349.3,8345,31.0,0.8499019307016329,9903
STRATHAM,22,85470.0,28036,6397.0,19591.0,3120569.9699999997,551082.6200000001,4107509.05,53353.700000000004,1522004,3962.0,0.8499088335587872,9904
NORTH FORK,3,280929.0,5123,1210.0,3834.0,312489.25,55151.67,370236.83,6273.3,174409,387.0,0.8499849527087464,9905
HERRIN,127,7994396.0,217358,43764.0,165815.0,22152652.330000002,3894155.85,27179518.790000003,290387.4,7868520,24212.0,0.8504939329575851,9906
BANDERA,10,780036.0,19325,3429.0,14896.0,1926109.37,338523.53,2429930.89,33158.1,937599,2650.0,0.8505172604354551,9907
SAULT ST MARIE,1,49783.0,1417,348.0,1039.0,108492.12,19057.33,128420.42,2622.5,76995,160.0,0.8505886932479912,9908
LISLE,72,4311569.0,71639,10640.0,57991.0,9487210.52,1666393.8199999996,11655222.31,125287.29999999999,3451702,8764.0,0.8505959356991141,9909
GROSSE POINTE,99,4774884.0,44612,9424.0,31181.0,3832832.8500000006,671448.59,4879376.039999999,68187.3,1789222,10264.0,0.8509310310769569,9910
SADDLE BROOK,40,306520.0,35296,7088.0,26243.0,4202032.51,734304.7,5153472.39,68722.29999999999,1979917,4121.0,0.8512450287001361,9911
ROSAMOND,2,187120.0,89,40.0,49.0,4593.08,800.46,5393.54,89.0,417,61.0,0.8515891232845219,9912
SCHUYLERVILLE,3,38613.0,710,213.0,485.0,53420.6,9278.05,66242.13,838.9,15645,349.0,0.8520215347539382,9913
VENTNON,1,8406.0,3486,1256.0,2230.0,246211.77,42729.34,288941.11,4915.1,132023,729.0,0.8521174781947781,9914
SANTO DOMINGO,6,522762.0,5177,1278.0,3598.0,310719.03,53882.909999999996,405208.0,6076.7,166907,421.0,0.8522144177290993,9915
TUALATIN,207,20091834.0,230099,41291.0,178944.0,30351217.25,5261110.750000001,38441518.65,397517.60000000027,11173607,32888.0,0.852267148892934,9916
IMMOKALEE,23,785266.0,62687,11388.0,49668.0,5241543.67,908496.9400000001,6217397.359999999,104266.79999999997,3011656,3299.0,0.8522778957714882,9917
BRATENAHL,1,44108.0,65,15.0,50.0,2388.58,411.4,2799.98,65.7,1861,0.0,0.8530703790741362,9918
FAIRVIEW HEIGHTS,33,2052864.0,53536,9351.0,42259.0,5670717.4799999995,974537.8200000001,8313815.34,92858.60000000002,2620009,5180.0,0.8533483250824088,9919
BELLE GLADE,36,1203480.0,79217,13515.0,63729.0,6127896.8,1051086.07,7337248.939999999,141738.3,4088920,5753.0,0.8535884415614994,9920
SINAJANA,8,775280.0,4291,577.0,3495.0,344823.59,59057.17,465407.81999999995,4617.7,129584,411.0,0.8537757282619752,9921
SAN ANSELMO,13,1234480.0,488,88.0,174.0,24240.93,4145.99,38027.53,755.8,19513,88.0,0.8539471700346498,9922
MECCA,3,276762.0,1935,303.0,1576.0,155411.19,26580.18,183798.52,3777.2,108283,258.0,0.8539481295184492,9923
CLARKFIELD,2,112446.0,495,178.0,317.0,29948.76,5116.21,35064.97,610.5,15525,115.0,0.8540934157365598,9924
WILLISTON PARK,36,417456.0,16611,4573.0,10428.0,2721232.1000000006,464861.4000000001,3284921.5199999996,29441.3,812117,3280.0,0.8540967488869992,9925
ELMWOOD PARK,97,4023079.0,90907,32892.0,54845.0,8177560.909999996,1388028.3899999992,9756852.140000004,129781.70000000003,3497065,12601.0,0.8548935829808207,9926
MT. KISCO,3,31647.0,1255,349.0,874.0,181766.3,30849.140000000003,213857.13,2231.7,61184,309.0,0.854906398143051,9927
LOXAHATCHEE,105,3514350.0,162547,25422.0,132276.0,17174639.42000001,2909610.4899999998,21474106.77,287435.10000000003,8148810,20596.0,0.8551297408149012,9928
FT RILEY,4,265768.0,2033,237.0,1726.0,391095.65,66249.28,459435.49,2174.5,55421,264.0,0.8551437314501332,9929
MONACA,42,632562.0,58074,10441.0,45761.0,9153249.92,1550438.9100000004,11924569.83,91053.5,2580138,6551.0,0.8551491047035604,9930
REHOBOTH BEACH,45,898695.0,49791,10915.0,37472.0,8824898.16,1494297.3300000005,10481300.01,91834.9,2542568,10230.0,0.8551924584190623,9931
FORT YATES,5,292689.0,1598,281.0,1204.0,89348.67,15113.72,113063.11,1912.3000000000002,52667,267.0,0.8553190291740406,9932
DRY PRONG,2,142846.0,496,181.0,315.0,34230.33,5765.82,39996.149999999994,520.5,8921,286.0,0.8558406246601236,9933
DEKATUR,1,30033.0,303,62.0,241.0,90642.87,15265.61,105908.48,303.3,8471,30.0,0.8558603617009705,9934
ISLAND CITY,2,195700.0,437,82.0,342.0,24248.51,4081.94,28395.61,635.0999999999999,15746,101.0,0.8559168668340955,9935
DUNCANSVILLE,28,465780.0,62772,11611.0,49615.0,11927426.47,2004055.4000000001,15018309.010000002,99478.20000000001,2868357,8396.0,0.8561491578067136,9936
FORTDEFIANCE,1,86504.0,3951,768.0,3004.0,109330.68,18366.7,130876.69,4005.6,116017,134.0,0.856170110929449,9937
FORT SUPPLY,2,147682.0,1521,179.0,1313.0,288494.04,48295.99,337310.82,1735.9,51223,176.0,0.8565991101339906,9938
WILTON MANORS,29,965928.0,44684,8625.0,33978.0,10787364.66,1804613.8499999996,14633759.12,65446.79999999999,1863302,3744.0,0.8566854407695459,9939
CHICAGO RIDGE,45,2718675.0,79251,18193.0,58517.0,9919555.910000002,1657760.8000000005,12028973.75,129866.49999999999,3666463,8653.0,0.8568095836431514,9940
